"id","line","code","name","hex","rgb","cmyk"
"8469","touchTwinMarker","BG50","Forest Green","2B8C8D","43,140,141","69.50,0.00,0.71,44.71"
"8470","touchTwinMarker","R22","French Vermilion","F47935","244,121,53","0.00,78.28,50.41,4.31"
"8471","touchTwinMarker","Y44","Fresh Green","E8D031","232,208,49","0.00,78.88,10.34,9.02"
"8472","touchTwinMarker","B182","Frost Blue","CEEBED","206,235,237","13.08,0.00,0.84,7.06"
"8473","touchTwinMarker","R28","Fruit Pink","FCD7CB","252,215,203","0.00,19.44,14.68,1.18"
"8474","touchTwinMarker","R15","Geranium","D8354E","216,53,78","0.00,63.89,75.46,15.29"
"8475","touchTwinMarker","Y222","Golden Yellow","FFCC21","255,204,33","0.00,87.06,20.00,0.00"
"8476","touchTwinMarker","GY47","Grass Green","8AC765","138,199,101","30.65,49.25,0.00,21.96"
"8477","touchTwinMarker","GY163","Green Bice","FDF49D","253,244,157","0.00,37.94,3.56,0.78"
"8478","touchTwinMarker","G243","Green Deep","00B982","0,185,130","100.00,29.73,0.00,27.45"
"8479","touchTwinMarker","GG1","Green Grey 1","E1E6E6","225,230,230","2.17,0.00,0.00,9.80"
"8480","touchTwinMarker","GG3","Green Grey 3","C9CDCB","201,205,203","1.95,0.98,0.00,19.61"
"8481","touchTwinMarker","GG5","Green Grey 5","A9ADAB","169,173,171","2.31,1.16,0.00,32.16"
"8482","touchTwinMarker","GG7","Green Grey 7","8D918F","141,145,143","2.76,1.38,0.00,43.14"
"8483","touchTwinMarker","GG9","Green Grey 9","5A625D","90,98,93","8.16,5.10,0.00,61.57"
"8484","touchTwinMarker","PB272","Greyish Blue Pale","C1D4E8","193,212,232","16.81,0.00,8.62,9.02"
"8485","touchTwinMarker","G241","Greyish Green Deep","869585","134,149,133","10.07,10.74,0.00,41.57"
"8486","touchTwinMarker","GY232","Greyish Green Pale","BFC1B4","191,193,180","1.04,6.74,0.00,24.31"
"8487","touchTwinMarker","GY233","Greyish Olive Green","B7C1AD","183,193,173","5.18,10.36,0.00,24.31"
"8488","touchTwinMarker","B65","Ice Blue","00B2B7","0,178,183","100.00,0.00,2.73,28.24"
"8489","touchTwinMarker","B64","Indian Blue","0097AF","0,151,175","100.00,0.00,13.71,31.37"
"8490","touchTwinMarker","B171","Jade Green","D2EADA","210,234,218","10.26,6.84,0.00,8.24"
"8491","touchTwinMarker","P83","Lavender","AB91B3","171,145,179","4.47,0.00,18.99,29.80"
"8492","touchTwinMarker","GY234","Leaf Green","ACD25E","172,210,94","18.10,55.24,0.00,17.65"
"8493","touchTwinMarker","BR112","Leather Brown","E2B09A","226,176,154","0.00,31.86,22.12,11.37"
"8494","touchTwinMarker","Y35","Lemon Yellow","FDF16F","253,241,111","0.00,56.13,4.74,0.78"
"8495","touchTwinMarker","PB271","Light Blue","90CAEE","144,202,238","39.50,0.00,15.13,6.67"
"8496","touchTwinMarker","R140","Light Orange","F8B4A7","248,180,167","0.00,32.66,27.42,2.75"
"8497","touchTwinMarker","R138","Light Pink","F9C8D8","249,200,216","0.00,13.25,19.68,2.35"
"8498","touchTwinMarker","P82","Light Violet","A35BAF","163,91,175","6.86,0.00,48.00,31.37"
"8499","touchTwinMarker","GY175","Lime Green","C7DBB5","199,219,181","9.13,17.35,0.00,14.12"
"8500","touchTwinMarker","RP292","Magenta Deep","F059A4","240,89,164","0.00,31.67,62.92,5.88"
"8501","touchTwinMarker","BR96","Mahogany","A98156","169,129,86","0.00,49.11,23.67,33.73"
"8502","touchTwinMarker","YR24","Marigold","F9AF31","249,175,49","0.00,80.32,29.72,2.35"
"8503","touchTwinMarker","B62","Marine Blue","5193A9","81,147,169","52.07,0.00,13.02,33.73"
"8504","touchTwinMarker","P146","Mauve Shadow","E3CCE3","227,204,227","0.00,0.00,10.13,10.98"
"8505","touchTwinMarker","RP137","Medium Pink","F4CEDC","244,206,220","0.00,9.84,15.57,4.31"
"8506","touchTwinMarker","YR33","Melon Yellow","FEC422","254,196,34","0.00,86.61,22.83,0.39"
"8507","touchTwinMarker","GY166","Mignonette","EBF1C5","235,241,197","2.49,18.26,0.00,5.49"
"8508","touchTwinMarker","YR132","Milky White","FFF7EB","255,247,235","0.00,7.84,3.14,0.00"
"8509","touchTwinMarker","B143","Mint Blue","CAE8E2","202,232,226","12.93,2.59,0.00,9.02"
"8510","touchTwinMarker","G56","Mint Green","00BF97","0,191,151","100.00,20.94,0.00,25.10"
"8511","touchTwinMarker","G58","Mint Green Light","59C7AD","89,199,173","55.28,13.07,0.00,21.96"
"8512","touchTwinMarker","PB72","Napoleon Blue","3771B4","55,113,180","69.44,0.00,37.22,29.41"
"8513","touchTwinMarker","BR91","Natural Oak","965143","150,81,67","0.00,55.33,46.00,41.18"
"8514","touchTwinMarker","R2","Old Red","A8254D","168,37,77","0.00,54.17,77.98,34.12"
"8515","touchTwinMarker","Y41","Olive Green","C5B767","197,183,103","0.00,47.72,7.11,22.75"
"8516","touchTwinMarker","Y225","Olive Green Dark","8A8D66","138,141,102","2.13,27.66,0.00,44.71"
"8517","touchTwinMarker","Y224","Olive Pale","BCB44E","188,180,78","0.00,58.51,4.26,26.27"
"8518","touchTwinMarker","YR23","Orange","F69F31","246,159,49","0.00,80.08,35.37,3.53"
"8519","touchTwinMarker","PB144","Pale Baby Blue","DBE6F5","219,230,245","10.61,0.00,6.12,3.92"
"8520","touchTwinMarker","PB77","Pale Blue","D4C8E2","212,200,226","6.19,0.00,11.50,11.37"
"8521","touchTwinMarker","PB185","Pale Blue Light","BDE1F7","189,225,247","23.48,0.00,8.91,3.14"
"8522","touchTwinMarker","BR114","Pale Camel","EACBAF","234,203,175","0.00,25.21,13.25,8.24"
"8523","touchTwinMarker","R135","Pale Cherry Pink","FDE1DD","253,225,221","0.00,12.65,11.07,0.78"
"8524","touchTwinMarker","YR142","Pale Cream","FEDBB5","254,219,181","0.00,28.74,13.78,0.39"
"8525","touchTwinMarker","GY59","Pale Green","AFD8AF","175,216,175","18.98,18.98,0.00,15.29"
"8526","touchTwinMarker","GY167","Pale Green Light","D5E9C9","213,233,201","8.58,13.73,0.00,8.63"
"8527","touchTwinMarker","P145","Pale Lavender","E6E3F1","230,227,241","4.56,0.00,5.81,5.49"
"8528","touchTwinMarker","P147","Pale Lilac","ECC0D9","236,192,217","0.00,8.05,18.64,7.45"
"8529","touchTwinMarker","RP9","Pale Pink","F8BEC4","248,190,196","0.00,20.97,23.39,2.75"
"8530","touchTwinMarker","RP196","Pale Pink Light","FCDCDF","252,220,223","0.00,11.51,12.70,1.18"
"8531","touchTwinMarker","RP89","Pale Purple","D996D1","217,150,209","0.00,3.69,30.88,14.90"
"8532","touchTwinMarker","Y38","Pale Yellow","FEF6B2","254,246,178","0.00,29.92,3.15,0.39"
"8533","touchTwinMarker","B67","Pastel Blue","97D6E2","151,214,226","33.19,0.00,5.31,11.37"
"8534","touchTwinMarker","Y49","Pastel Green","EDE792","237,231,146","0.00,38.40,2.53,7.06"
"8535","touchTwinMarker","YR26","Pastel Peach","EABB98","234,187,152","0.00,35.04,20.09,8.24"
"8536","touchTwinMarker","RP17","Pastel Pink","E5A2C3","229,162,195","0.00,14.85,29.26,10.20"
"8537","touchTwinMarker","P84","Pastel Violet","E0AEF6","224,174,246","8.94,0.00,29.27,3.53"
"8538","touchTwinMarker","Y37","Pastel Yellow","FDF395","253,243,149","0.00,41.11,3.95,0.78"
"8539","touchTwinMarker","R18","Peach","FAC2C0","250,194,192","0.00,23.20,22.40,1.96"
"8540","touchTwinMarker","B263","Peacock Blue","1EA5D3","30,165,211","85.78,0.00,21.80,17.25"
"8541","touchTwinMarker","GB61","Peacock Green","00A1A4","0,161,164","100.00,0.00,1.83,35.69"
"8542","touchTwinMarker","BR113","Peanut","F5E2C6","245,226,198","0.00,19.18,7.76,3.92"
"8543","touchTwinMarker","BR109","Pearl White","FFF6E2","255,246,226","0.00,11.37,3.53,0.00"
"8544","touchTwinMarker","P282","Peony Purple","C992B3","201,146,179","0.00,10.95,27.36,21.18"
"8545","touchTwinMarker","BR103","Potato Brown","D39D4F","211,157,79","0.00,62.56,25.59,17.25"
"8546","touchTwinMarker","PB183","Phthalo Blue","ACC8E9","172,200,233","26.18,0.00,14.16,8.63"
"8547","touchTwinMarker","YR27","Powder Pink","FEE5D8","254,229,216","0.00,14.96,9.84,0.39"
"8548","touchTwinMarker","B261","Primary Cyan","02A4C0","2,164,192","98.96,0.00,14.58,24.71"
"8549","touchTwinMarker","RP291","Primary Magenta","F15B9D","241,91,157","0.00,34.85,62.24,5.49"
"8550","touchTwinMarker","Y221","Primary Yellow","FEEE00","254,238,0","0.00,100.00,6.30,0.39"
"8551","touchTwinMarker","P283","Purple Deep","83457B","131,69,123","0.00,6.11,47.33,48.63"
"8552","touchTwinMarker","RP88","Purple Grey","E0A1C3","224,161,195","0.00,12.95,28.13,12.16"
"8553","touchTwinMarker","PB69","Prussian Blue","2F5D97","47,93,151","68.87,0.00,38.41,40.78"
"8554","touchTwinMarker","Y169","Putty","E1D4A9","225,212,169","0.00,24.89,5.78,11.76"
"8555","touchTwinMarker","BR134","Raw Silk","FFEED3","255,238,211","0.00,17.25,6.67,0.00"
"8556","touchTwinMarker","BR102","Raw Umber","947149","148,113,73","0.00,50.68,23.65,41.96"
"8557","touchTwinMarker","BR97","Rose Beige","CFA17D","207,161,125","0.00,39.61,22.22,18.82"
"8558","touchTwinMarker","R8","Rose Pink","F6A5AF","246,165,175","0.00,28.86,32.93,3.53"
"8559","touchTwinMarker","R3","Rose Red","D9138C","217,19,140","0.00,35.48,91.24,14.90"
"8560","touchTwinMarker","PB70","Royal Blue","0C8ABE","12,138,190","93.68,0.00,27.37,25.49"
"8561","touchTwinMarker","YR25","Salmon Pink","FED4BA","254,212,186","0.00,26.77,16.54,0.39"
"8562","touchTwinMarker","BR107","Sand","F5D0B2","245,208,178","0.00,27.35,15.10,3.92"
"8563","touchTwinMarker","GY235","Sap Green","95A87A","149,168,122","11.31,27.38,0.00,34.12"
"8564","touchTwinMarker","R13","Scarlet","F2858F","242,133,143","0.00,40.91,45.04,5.10"
"8565","touchTwinMarker","GY231","Seaweed Green","89956F","137,149,111","8.05,25.50,0.00,41.57"
"8566","touchTwinMarker","R131","Skin White","FFE8DF","255,232,223","0.00,12.55,9.02,0.00"
"8567","touchTwinMarker","PB76","Sky Blue","A0BCE1","160,188,225","28.89,0.00,16.44,11.76"
"8568","touchTwinMarker","GY172","Spectrum Green","CFE8CD","207,232,205","10.78,11.64,0.00,9.02"
"8569","touchTwinMarker","GY174","Spring Dim Green","E2EDC4","226,237,196","4.64,17.30,0.00,7.06"
"8570","touchTwinMarker","GY236","Spring Green","B3D57B","179,213,123","15.96,42.25,0.00,16.47"
"8571","touchTwinMarker","Y223","Straw Yellow","D7C7AC","215,199,172","0.00,20.00,7.44,15.69"
"8572","touchTwinMarker","RP198","Tender Pink","F6AFBF","246,175,191","0.00,22.36,28.86,3.53"
"8573","touchTwinMarker","YR21","Terra Cotta","DD923B","221,146,59","0.00,73.30,33.94,13.33"
"8574","touchTwinMarker","YR211","Tiger Lily","F48742","244,135,66","0.00,72.95,44.67,4.31"
"8575","touchTwinMarker","B68","Turquoise Blue","9CD4CA","156,212,202","26.42,4.72,0.00,16.86"
"8576","touchTwinMarker","BG53","Turquoise Green","00A097","0,160,151","100.00,5.63,0.00,37.25"
"8577","touchTwinMarker","BG57","Turquoise Green Light","4BBBAC","75,187,172","59.89,8.02,0.00,26.67"
"8578","touchTwinMarker","PB72","Ultramarine","575AAF","87,90,175","50.29,0.00,48.57,31.37"
"8579","touchTwinMarker","R14","Vermilion","F25D41","242,93,65","0.00,73.14,61.57,5.10"
"8580","touchTwinMarker","BG251","Verona Blue","8DBBB6","141,187,182","24.60,2.67,0.00,26.67"
"8581","touchTwinMarker","P281","Violet","9A69A6","154,105,166","7.23,0.00,36.75,34.90"
"8582","touchTwinMarker","PB274","Violet Dark","575AAF","87,90,175","50.29,0.00,48.57,31.37"
"8583","touchTwinMarker","G54","Viridian","00A38B","0,163,139","100.00,14.72,0.00,36.08"
"8584","touchTwinMarker","G46","Vivid Green","45C282","69,194,130","64.43,32.99,0.00,23.92"
"8585","touchTwinMarker","RP6","Vivid Pink","F17EB4","241,126,180","0.00,25.31,47.72,5.49"
"8586","touchTwinMarker","P85","Vivid Purple","AB3DA7","171,61,167","0.00,2.34,64.33,32.94"
"8587","touchTwinMarker","R4","Vivid Red","F14989","241,73,137","0.00,43.15,69.71,5.49"
"8588","touchTwinMarker","RP86","Vivid Reddish Purple","DE41AA","222,65,170","0.00,23.42,70.72,12.94"
"8589","touchTwinMarker","BR100","Walnut","AB9752","171,151,82","0.00,52.05,11.70,32.94"
"8590","touchTwinMarker","WG0.5","Warm Grey 0.5","F3EFEC","243,239,236","0.00,2.88,1.65,4.71"
"8591","touchTwinMarker","WG1","Warm Grey 1","E8E0DE","232,224,222","0.00,4.31,3.45,9.02"
"8592","touchTwinMarker","WG2","Warm Grey 2","DED4D1","222,212,209","0.00,5.86,4.50,12.94"
"8593","touchTwinMarker","WG3","Warm Grey 3","CDC5C4","205,197,196","0.00,4.39,3.90,19.61"
"8594","touchTwinMarker","WG4","Warm Grey 4","BEB9B6","190,185,182","0.00,4.21,2.63,25.49"
"8595","touchTwinMarker","WG5","Warm Grey 5","B1ABA9","177,171,169","0.00,4.52,3.39,30.59"
"8596","touchTwinMarker","WG6","Warm Grey 6","A39E9D","163,158,157","0.00,3.68,3.07,36.08"
"8597","touchTwinMarker","WG7","Warm Grey 7","958F8E","149,143,142","0.00,4.70,4.03,41.57"
"8598","touchTwinMarker","WG8","Warm Grey 8","877D79","135,125,121","0.00,10.37,7.41,47.06"
"8599","touchTwinMarker","WG9","Warm Grey 9","6A625E","106,98,94","0.00,11.32,7.55,58.43"
"8600","touchTwinMarker","GY237","Willow Green","BBC7A5","187,199,165","6.03,17.09,0.00,21.96"
"8601","touchTwinMarker","R1","Wine Red","A03B5E","160,59,94","0.00,41.25,63.13,37.25"
"8602","touchTwinMarker","Y34","Yellow","FEDD00","254,221,0","0.00,100.00,12.99,0.39"
"8603","touchTwinMarker","GY48","Yellow Green","CEDF4F","206,223,79","7.62,64.57,0.00,12.55"
"8604","touchTwinMarker","BR101","Yellow Ochre","CAA13F","202,161,63","0.00,68.81,20.30,20.78"
"8001","touchTwinBrush","0","Colorless Blender","FFFFFF","255,255,255","0.00,0.00,0.00,0.00"
"8002","touchTwinBrush","Y164","Anise","F7F3AB","247,243,171","0.00,30.77,1.62,3.14"
"8003","touchTwinBrush","BG179","Aqua Mint","BFE3DA","191,227,218","15.86,3.96,0.00,10.98"
"8004","touchTwinBrush","RP87","Azalea Purple","D623A5","214,35,165","0.00,22.90,83.64,16.08"
"8005","touchTwinBrush","B66","Baby Blue","16C7E2","22,199,226","90.27,0.00,11.95,11.37"
"8006","touchTwinBrush","YR133","Baby Skin Pink","FFEDD7","255,237,215","0.00,15.69,7.06,0.00"
"8007","touchTwinBrush","YR29","Barely Beige","FEE9DB","254,233,219","0.00,13.78,8.27,0.39"
"8008","touchTwinBrush","120","Black","000000","0,0,0","NaN,NaN,NaN,100.00"
"8009","touchTwinBrush","BG1","Blue Grey 1","DDE5E9","221,229,233","5.15,0.00,1.72,8.63"
"8010","touchTwinBrush","BG3","Blue Grey 3","C6CED6","198,206,214","7.48,0.00,3.74,16.08"
"8011","touchTwinBrush","BG5","Blue Grey 5","A2ACB3","162,172,179","9.50,0.00,3.91,29.80"
"8012","touchTwinBrush","BG7","Blue Grey 7","859197","133,145,151","11.92,0.00,3.97,40.78"
"8013","touchTwinBrush","BG9","Blue Grey 9","55626E","85,98,110","22.73,0.00,10.91,56.86"
"8014","touchTwinBrush","PB273","Blue Berry","A5B0CE","165,176,206","19.90,0.00,14.56,19.22"
"8015","touchTwinBrush","R136","Blush","FCCACA","252,202,202","0.00,19.84,19.84,1.18"
"8016","touchTwinBrush","BR94","Brick Brown","A34F39","163,79,57","0.00,65.03,51.53,36.08"
"8017","touchTwinBrush","PB74","Brilliant Blue","4D8DC0","77,141,192","59.90,0.00,26.56,24.71"
"8018","touchTwinBrush","BR99","Bronze","81654B","129,101,75","0.00,41.86,21.71,49.41"
"8019","touchTwinBrush","Y42","Bronze Green","979E81","151,158,129","4.43,18.35,0.00,38.04"
"8020","touchTwinBrush","BR111","Brown","E8A189","232,161,137","0.00,40.95,30.60,9.02"
"8021","touchTwinBrush","BR104","Brown Grey","D2BA93","210,186,147","0.00,30.00,11.43,17.65"
"8022","touchTwinBrush","BR93","Burnt Orange","A96F4E","169,111,78","0.00,53.85,34.32,33.73"
"8023","touchTwinBrush","BR95","Burnt Sienna","997156","153,113,86","0.00,43.79,26.14,40.00"
"8024","touchTwinBrush","Y141","Buttercup Yellow","FED4AF","254,212,175","0.00,31.10,16.54,0.39"
"8025","touchTwinBrush","Y45","Canaria Yellow","FEF3A3","254,243,163","0.00,35.83,4.33,0.39"
"8026","touchTwinBrush","R11","Carmine","EF2A47","239,42,71","0.00,70.29,82.43,6.27"
"8027","touchTwinBrush","B63","Cerulean Blue","00B1C1","0,177,193","100.00,0.00,8.29,24.31"
"8028","touchTwinBrush","B262","Cerulean Blue Light","00BDE4","0,189,228","100.00,0.00,17.11,10.59"
"8029","touchTwinBrush","R5","Cherry Pink","F15994","241,89,148","0.00,38.59,63.07,5.49"
"8030","touchTwinBrush","BR98","Chestnut Brown","5D3B35","93,59,53","0.00,43.01,36.56,63.53"
"8031","touchTwinBrush","BR92","Chocolate","8A5A4A","138,90,74","0.00,46.38,34.78,45.88"
"8032","touchTwinBrush","BR116","Clay","C2B59F","194,181,159","0.00,18.04,6.70,23.92"
"8033","touchTwinBrush","PB71","Cobalt Blue","297AB7","41,122,183","77.60,0.00,33.33,28.24"
"8034","touchTwinBrush","G242","Cobalt Green Pale","A8C79F","168,199,159","15.58,20.10,0.00,21.96"
"8035","touchTwinBrush","CG0.5","Cool Grey 0.5","EDECF1","237,236,241","1.66,0.00,2.07,5.49"
"8036","touchTwinBrush","CG1","Cool Grey 1","DFDFE6","223,223,230","3.04,0.00,3.04,9.80"
"8037","touchTwinBrush","CG2","Cool Grey 2","D0D3DA","208,211,218","4.59,0.00,3.21,14.51"
"8038","touchTwinBrush","CG3","Cool Grey 3","C4C7CF","196,199,207","5.31,0.00,3.86,18.82"
"8039","touchTwinBrush","CG4","Cool Grey 4","B8BAC2","184,186,194","5.15,0.00,4.12,23.92"
"8040","touchTwinBrush","CG5","Cool Grey 5","ACAEB4","172,174,180","4.44,0.00,3.33,29.41"
"8041","touchTwinBrush","CG6","Cool Grey 6","9DA0A7","157,160,167","5.99,0.00,4.19,34.51"
"8042","touchTwinBrush","CG7","Cool Grey 7","909397","144,147,151","4.64,0.00,2.65,40.78"
"8043","touchTwinBrush","CG8","Cool Grey 8","7B8389","123,131,137","10.22,0.00,4.38,46.27"
"8044","touchTwinBrush","CG9","Cool Grey 9","62676E","98,103,110","10.91,0.00,6.36,56.86"
"8045","touchTwinBrush","BG178","Cool Shadow","D3EBE6","211,235,230","10.21,2.13,0.00,7.84"
"8046","touchTwinBrush","R16","Coral Pink","F4928D","244,146,141","0.00,42.21,40.16,4.31"
"8047","touchTwinBrush","R12","Coral Red","F25B6A","242,91,106","0.00,56.20,62.40,5.10"
"8048","touchTwinBrush","RP7","Cosmos","F7B1B8","247,177,184","0.00,25.51,28.34,3.14"
"8049","touchTwinBrush","Y36","Cream","FFDD9D","255,221,157","0.00,38.43,13.33,0.00"
"8050","touchTwinBrush","PB75","Dark Blue Light","B7B4D6","183,180,214","14.49,0.00,15.89,16.08"
"8051","touchTwinBrush","BG51","Dark Green","328371","50,131,113","61.83,13.74,0.00,48.63"
"8052","touchTwinBrush","YR31","Dark Yellow","F1BE2F","241,190,47","0.00,80.50,21.16,5.49"
"8053","touchTwinBrush","BG52","Deep Green","3A8F77","58,143,119","59.44,16.78,0.00,43.92"
"8054","touchTwinBrush","G43","Deep Olive Green","8BA586","139,165,134","15.76,18.79,0.00,35.29"
"8055","touchTwinBrush","R10","Deep Red","F0002E","240,0,46","0.00,80.83,100.00,5.88"
"8056","touchTwinBrush","P81","Deep Violet","914BAC","145,75,172","15.70,0.00,56.40,32.55"
"8057","touchTwinBrush","YR32","Deep Yellow","F1CC2F","241,204,47","0.00,80.50,15.35,5.49"
"8058","touchTwinBrush","GY173","Dim Green","F4FBDE","244,251,222","2.79,11.55,0.00,1.57"
"8059","touchTwinBrush","RP293","Dull Cosmos Purple","E8C1CA","232,193,202","0.00,12.93,16.81,9.02"
"8060","touchTwinBrush","G55","Emerald Green","00B78E","0,183,142","100.00,22.40,0.00,28.24"
"8061","touchTwinBrush","BR115","Flax","DBCAB5","219,202,181","0.00,17.35,7.76,14.12"
"8062","touchTwinBrush","R139","Flesh","FCCFC3","252,207,195","0.00,22.62,17.86,1.18"
"8063","touchTwinBrush","F121","Fluorescent Coral Red","F15A7E","241,90,126","0.00,47.72,62.66,5.49"
"8064","touchTwinBrush","F124","Fluorescent Green","CADE79","202,222,121","9.01,45.50,0.00,12.94"
"8065","touchTwinBrush","F122","Fluorescent Orange","F48F33","244,143,51","0.00,79.10,41.39,4.31"
"8066","touchTwinBrush","F126","Fluorescent Pink","F169B0","241,105,176","0.00,26.97,56.43,5.49"
"8067","touchTwinBrush","F125","Fluorescent Rose","EC37A9","236,55,169","0.00,28.39,76.69,7.45"
"8068","touchTwinBrush","F123","Fluorescent Yellow","F7EE27","247,238,39","0.00,84.21,3.64,3.14"
"8069","touchTwinBrush","BG50","Forest Green","2B8C8D","43,140,141","69.50,0.00,0.71,44.71"
"8070","touchTwinBrush","R22","French Vermilion","F47935","244,121,53","0.00,78.28,50.41,4.31"
"8071","touchTwinBrush","Y44","Fresh Green","E8D031","232,208,49","0.00,78.88,10.34,9.02"
"8072","touchTwinBrush","B182","Frost Blue","CEEBED","206,235,237","13.08,0.00,0.84,7.06"
"8073","touchTwinBrush","R28","Fruit Pink","FCD7CB","252,215,203","0.00,19.44,14.68,1.18"
"8074","touchTwinBrush","R15","Geranium","D8354E","216,53,78","0.00,63.89,75.46,15.29"
"8075","touchTwinBrush","Y222","Golden Yellow","FFCC21","255,204,33","0.00,87.06,20.00,0.00"
"8076","touchTwinBrush","GY47","Grass Green","8AC765","138,199,101","30.65,49.25,0.00,21.96"
"8077","touchTwinBrush","GY163","Green Bice","FDF49D","253,244,157","0.00,37.94,3.56,0.78"
"8078","touchTwinBrush","G243","Green Deep","00B982","0,185,130","100.00,29.73,0.00,27.45"
"8079","touchTwinBrush","GG1","Green Grey 1","E1E6E6","225,230,230","2.17,0.00,0.00,9.80"
"8080","touchTwinBrush","GG3","Green Grey 3","C9CDCB","201,205,203","1.95,0.98,0.00,19.61"
"8081","touchTwinBrush","GG5","Green Grey 5","A9ADAB","169,173,171","2.31,1.16,0.00,32.16"
"8082","touchTwinBrush","GG7","Green Grey 7","8D918F","141,145,143","2.76,1.38,0.00,43.14"
"8083","touchTwinBrush","GG9","Green Grey 9","5A625D","90,98,93","8.16,5.10,0.00,61.57"
"8084","touchTwinBrush","PB272","Greyish Blue Pale","C1D4E8","193,212,232","16.81,0.00,8.62,9.02"
"8085","touchTwinBrush","G241","Greyish Green Deep","869585","134,149,133","10.07,10.74,0.00,41.57"
"8086","touchTwinBrush","GY232","Greyish Green Pale","BFC1B4","191,193,180","1.04,6.74,0.00,24.31"
"8087","touchTwinBrush","GY233","Greyish Olive Green","B7C1AD","183,193,173","5.18,10.36,0.00,24.31"
"8088","touchTwinBrush","B65","Ice Blue","00B2B7","0,178,183","100.00,0.00,2.73,28.24"
"8089","touchTwinBrush","B64","Indian Blue","0097AF","0,151,175","100.00,0.00,13.71,31.37"
"8090","touchTwinBrush","B171","Jade Green","D2EADA","210,234,218","10.26,6.84,0.00,8.24"
"8091","touchTwinBrush","P83","Lavender","AB91B3","171,145,179","4.47,0.00,18.99,29.80"
"8092","touchTwinBrush","GY234","Leaf Green","ACD25E","172,210,94","18.10,55.24,0.00,17.65"
"8093","touchTwinBrush","BR112","Leather Brown","E2B09A","226,176,154","0.00,31.86,22.12,11.37"
"8094","touchTwinBrush","Y35","Lemon Yellow","FDF16F","253,241,111","0.00,56.13,4.74,0.78"
"8095","touchTwinBrush","PB271","Light Blue","90CAEE","144,202,238","39.50,0.00,15.13,6.67"
"8096","touchTwinBrush","R140","Light Orange","F8B4A7","248,180,167","0.00,32.66,27.42,2.75"
"8097","touchTwinBrush","R138","Light Pink","F9C8D8","249,200,216","0.00,13.25,19.68,2.35"
"8098","touchTwinBrush","P82","Light Violet","A35BAF","163,91,175","6.86,0.00,48.00,31.37"
"8099","touchTwinBrush","GY175","Lime Green","C7DBB5","199,219,181","9.13,17.35,0.00,14.12"
"8100","touchTwinBrush","RP292","Magenta Deep","F059A4","240,89,164","0.00,31.67,62.92,5.88"
"8101","touchTwinBrush","BR96","Mahogany","A98156","169,129,86","0.00,49.11,23.67,33.73"
"8102","touchTwinBrush","YR24","Marigold","F9AF31","249,175,49","0.00,80.32,29.72,2.35"
"8103","touchTwinBrush","B62","Marine Blue","5193A9","81,147,169","52.07,0.00,13.02,33.73"
"8104","touchTwinBrush","P146","Mauve Shadow","E3CCE3","227,204,227","0.00,0.00,10.13,10.98"
"8105","touchTwinBrush","RP137","Medium Pink","F4CEDC","244,206,220","0.00,9.84,15.57,4.31"
"8106","touchTwinBrush","YR33","Melon Yellow","FEC422","254,196,34","0.00,86.61,22.83,0.39"
"8107","touchTwinBrush","GY166","Mignonette","EBF1C5","235,241,197","2.49,18.26,0.00,5.49"
"8108","touchTwinBrush","YR132","Milky White","FFF7EB","255,247,235","0.00,7.84,3.14,0.00"
"8109","touchTwinBrush","B143","Mint Blue","CAE8E2","202,232,226","12.93,2.59,0.00,9.02"
"8110","touchTwinBrush","G56","Mint Green","00BF97","0,191,151","100.00,20.94,0.00,25.10"
"8111","touchTwinBrush","G58","Mint Green Light","59C7AD","89,199,173","55.28,13.07,0.00,21.96"
"8112","touchTwinBrush","PB72","Napoleon Blue","3771B4","55,113,180","69.44,0.00,37.22,29.41"
"8113","touchTwinBrush","BR91","Natural Oak","965143","150,81,67","0.00,55.33,46.00,41.18"
"8114","touchTwinBrush","R2","Old Red","A8254D","168,37,77","0.00,54.17,77.98,34.12"
"8115","touchTwinBrush","Y41","Olive Green","C5B767","197,183,103","0.00,47.72,7.11,22.75"
"8116","touchTwinBrush","Y225","Olive Green Dark","8A8D66","138,141,102","2.13,27.66,0.00,44.71"
"8117","touchTwinBrush","Y224","Olive Pale","BCB44E","188,180,78","0.00,58.51,4.26,26.27"
"8118","touchTwinBrush","YR23","Orange","F69F31","246,159,49","0.00,80.08,35.37,3.53"
"8119","touchTwinBrush","PB144","Pale Baby Blue","DBE6F5","219,230,245","10.61,0.00,6.12,3.92"
"8120","touchTwinBrush","PB77","Pale Blue","D4C8E2","212,200,226","6.19,0.00,11.50,11.37"
"8121","touchTwinBrush","PB185","Pale Blue Light","BDE1F7","189,225,247","23.48,0.00,8.91,3.14"
"8122","touchTwinBrush","BR114","Pale Camel","EACBAF","234,203,175","0.00,25.21,13.25,8.24"
"8123","touchTwinBrush","R135","Pale Cherry Pink","FDE1DD","253,225,221","0.00,12.65,11.07,0.78"
"8124","touchTwinBrush","YR142","Pale Cream","FEDBB5","254,219,181","0.00,28.74,13.78,0.39"
"8125","touchTwinBrush","GY59","Pale Green","AFD8AF","175,216,175","18.98,18.98,0.00,15.29"
"8126","touchTwinBrush","GY167","Pale Green Light","D5E9C9","213,233,201","8.58,13.73,0.00,8.63"
"8127","touchTwinBrush","P145","Pale Lavender","E6E3F1","230,227,241","4.56,0.00,5.81,5.49"
